study_status,sponsor,enrollment,study_type,study_design,study_duration_days,sex_all,sex_female,sex_male,has_child,has_adult,has_older_adult,phase1,phase2,phase3,funder_fed,funder_indiv,funder_industry,funder_network,funder_nih,funder_other,funder_other_gov,funder_unknown,missing_start_date,missing_primary_completion_date,missing_completion_date
0,8,46,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,1,1,1
1,9,64,0,27,1928.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,47,0,15,3518.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,30,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,44,0,37,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
0,8,100,0,115,1644.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,28,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,81,0,15,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,54,0,15,653.0,True,False,False,1,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,2,372,0,118,3573.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,45,0,27,3498.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,23,0,15,2192.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,60,0,137,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,1,1,1
0,9,27,0,5,851.0,False,True,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,40,0,118,747.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,63,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,1
1,9,46,0,22,2786.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,30,0,15,1401.0,True,False,False,1,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,3,86,0,37,2137.0,False,False,True,0,1,1,1,1,0,False,False,False,False,True,False,False,False,0,0,0
1,9,82,0,27,1401.0,True,False,False,1,1,0,1,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,116,0,159,319.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,172,0,163,1895.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,90,0,118,1463.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,53,0,15,1401.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,136,0,169,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,300,0,28,911.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,330,0,37,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,40,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
0,9,35,0,15,862.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,51,0,15,2556.0,False,True,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,54,0,15,2886.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,77,0,37,3002.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,120,0,15,1079.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,588,0,118,3611.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,41,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,52,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
0,9,40,0,108,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,1,0,0
0,9,10,0,5,1401.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,1,0,0
1,9,234,0,117,1570.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,60,0,37,8498.0,True,False,False,1,1,1,0,1,0,False,False,False,False,True,False,False,False,0,0,0
0,9,588,0,118,2916.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,0,0
1,9,134,0,37,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,34,0,15,700.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,300,0,118,730.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,5,45,0,15,1096.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,157,0,27,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,1,1,1
1,9,194,0,131,1401.0,False,True,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,0,125,0,27,5161.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,40,0,11,501.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,88,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,1308,0,115,1826.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,538,0,118,2529.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,0,0
1,9,60,0,118,722.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,55,0,15,1021.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,False,True,False,0,0,0
1,9,370,0,161,1401.0,False,True,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,1,1
0,9,90,0,124,856.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,220,0,118,2355.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,9,47,0,24,1401.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,220,0,27,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,40,0,144,1993.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,58,0,118,1401.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,1,1
0,9,126,0,118,1800.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,156,0,132,887.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,134,0,118,3497.0,True,False,False,1,1,0,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,75,0,26,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,1,1,1
1,9,37,0,15,1613.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,False,True,False,0,0,0
0,9,35,0,12,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,1,1,1
1,9,168,0,118,1826.0,False,False,True,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,2,1000,0,118,1889.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,2,220,0,118,1411.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,35,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,48,0,5,614.0,True,False,False,1,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,20,0,15,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,1,77,0,37,1401.0,True,False,False,1,1,0,1,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,135,0,37,1401.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,100,0,9,2040.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,0,0
1,9,250,0,118,2561.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,0,64,0,15,1427.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,100,0,27,5478.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,54,0,5,753.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,2,160,0,15,1496.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,83,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,3,130,0,15,3370.0,True,False,False,0,1,1,0,1,0,False,False,False,False,True,False,False,False,0,0,0
1,9,365,0,137,1009.0,False,True,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,44,0,15,1401.0,False,False,True,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,124,0,118,1854.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,38,0,15,1401.0,False,False,True,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,78,0,15,1091.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,144,0,37,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,0,58,0,15,2719.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,2,322,0,15,2853.0,True,False,False,1,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,4,234,0,5,860.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,53,0,15,1095.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,159,0,37,1275.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,72,0,27,649.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,40,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
0,9,106,0,159,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,1,1,1
1,9,796,0,118,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,33,0,15,1401.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,1,1,1
1,9,100,0,9,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,1700,0,122,4428.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,False,True,False,0,0,0
1,9,91,0,22,1347.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,78,0,106,1939.0,False,True,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,26,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,150,0,122,8594.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,40,0,11,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
0,9,240,0,118,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,1,1,1
1,9,228,0,37,1336.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,4812,0,124,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,7,120,0,118,1837.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,0,30,0,15,2116.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,32,0,15,1825.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,150,0,15,3015.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,368,0,15,941.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,400,0,37,2144.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
0,9,380,0,118,1095.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
0,9,36,0,5,1521.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,7,30,0,15,707.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,0,45,0,47,1676.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,250,0,37,2791.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,60,0,15,1401.0,True,False,False,1,1,0,0,1,0,False,False,False,False,False,True,False,False,0,1,1
0,9,35,0,15,1125.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,50,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,1,1,1
1,9,67,0,15,1401.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,1,1
1,0,108,0,118,1815.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,60,0,118,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,30,0,47,1401.0,True,False,False,1,1,1,0,1,1,False,False,False,False,False,True,False,False,0,1,1
1,9,864,0,124,1940.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
0,9,60,0,137,730.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,50,0,27,1401.0,True,False,False,0,1,0,0,1,1,False,False,False,False,False,True,False,False,0,1,1
1,9,360,0,118,1277.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,124,0,15,1444.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,55,0,47,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,110,0,117,423.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
0,9,38,0,27,1096.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,30,0,47,1401.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,1,1
1,9,76,0,37,1687.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,40,0,27,3678.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,28,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,132,0,131,1224.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,30,0,12,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,46,0,15,1746.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,91,0,27,1401.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,1,1
1,0,380,0,117,2000.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,20,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,50,0,112,1096.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,340,0,118,2556.0,False,True,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,26,0,15,899.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,140,0,123,1825.0,True,False,False,1,1,0,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,39,0,15,1065.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,61,0,15,1401.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,100,0,15,5844.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,110,0,91,746.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,82,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,1,1,1
1,9,122,0,5,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,5,10,0,47,1095.0,True,False,False,1,1,0,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,65,0,35,1401.0,True,False,False,1,1,0,1,1,0,False,False,False,False,False,True,False,False,0,1,1
1,2,130,0,15,1359.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,1500,0,27,3669.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,25,0,15,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,1,0,0
1,0,150,0,117,2850.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,0,0
0,9,15,0,15,358.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,100,0,15,975.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,0,25,0,27,1966.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,54,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,1,1,1
1,9,160,0,27,3083.0,True,False,False,1,1,0,0,1,0,False,False,False,True,False,False,False,False,0,0,0
0,9,900,0,118,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,1,1,1
1,9,66,0,22,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,3,132,0,61,796.0,True,False,False,0,1,1,0,1,0,False,False,False,False,True,False,False,False,0,0,0
1,9,224,0,37,1841.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,186,0,5,2590.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
0,9,144,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,1,1,1
1,9,15,0,15,829.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,27,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,4200,0,47,4675.0,True,False,False,1,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,18,0,118,2886.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,54,0,15,1370.0,False,False,True,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,346,0,118,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,False,True,False,0,1,1
1,9,200,0,47,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
0,9,50,0,64,1401.0,True,False,False,1,1,0,0,0,1,False,False,False,False,False,True,False,False,1,1,1
1,9,178,0,15,997.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,25,0,118,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,60,0,5,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,1,1,1
0,9,20,0,15,553.0,True,False,False,1,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,60,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,3,270,0,27,3486.0,True,False,False,0,1,1,0,1,0,False,False,False,False,True,False,False,False,0,0,0
1,9,1016,0,106,1401.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,1,1
1,9,400,0,27,1401.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,1,1
1,0,100,0,118,2001.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,85,0,15,820.0,True,False,False,1,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,240,0,15,6419.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
